

 Profile 2

MM-DD-YYYY HH:MM:SS,Sndm/s,TmpC,Heading,Pitch,Roll,magnHx,magnHy,magnHz,Beams,Cells,Beam1,Beam2,Beam3,Beam4,Beam5,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3
10-17-2015 04:03:29.875,1500.0000,6.2400,30.9000,-0.8000,0.5000,16495,-234,-83,3,1,2,3,4,0,0,-0.03680,-0.19890,-0.02870,123,119,118,097,093,095
10-17-2015 04:03:30.375,1500.0000,6.2400,29.5000,-0.9000,0.6000,16515,-254,-104,3,1,2,3,4,0,0,-0.03700,-0.19750,-0.01980,117,121,126,096,091,098
10-17-2015 04:03:30.875,1500.0000,6.2400,29.5000,-0.9000,0.6000,16515,-254,-104,3,1,2,3,4,0,0,-0.04400,-0.21870,-0.02720,115,121,119,093,090,097
10-17-2015 04:03:31.375,1500.0000,6.2400,25.2000,-0.9000,0.0000,16505,-48,-102,3,1,2,3,4,0,0,-0.03030,-0.19880,-0.01780,114,120,120,090,093,093
10-17-2015 04:03:31.875,1500.0000,6.2400,25.2000,-0.9000,0.0000,16505,-48,-102,3,1,2,3,4,0,0,-0.04830,-0.20190,-0.01900,126,123,116,098,094,094
10-17-2015 04:03:32.375,1500.0000,6.2200,22.5000,-0.8000,0.3000,16529,-163,-70,3,1,2,3,4,0,0,-0.04910,-0.17560,-0.01180,115,116,125,095,083,094
10-17-2015 04:03:32.875,1500.0000,6.2200,22.5000,-0.8000,0.3000,16529,-163,-70,3,1,2,3,4,0,0,-0.04470,-0.20910,-0.02310,120,121,125,097,093,098
10-17-2015 04:03:33.375,1500.0000,6.2200,21.1000,-0.9000,0.8000,16545,-310,-116,3,1,2,3,4,0,0,-0.05030,-0.19090,-0.03480,116,117,122,081,087,096
10-17-2015 04:03:33.875,1500.0000,6.2200,21.1000,-0.9000,0.8000,16545,-310,-116,3,1,2,3,4,0,0,-0.05500,-0.21010,-0.03100,119,111,123,093,072,098
10-17-2015 04:03:34.375,1500.0000,6.2200,20.1000,-0.7000,1.0000,16501,-377,-43,3,1,2,3,4,0,0,-0.05420,-0.20730,-0.03590,115,120,123,092,095,097
10-17-2015 04:03:34.875,1500.0000,6.2200,20.1000,-0.7000,1.0000,16501,-377,-43,3,1,2,3,4,0,0,-0.06890,-0.19760,-0.04140,128,116,122,099,090,097
10-17-2015 04:03:35.375,1500.0000,6.2200,16.3000,-0.6000,0.9000,16485,-341,-37,3,1,2,3,4,0,0,-0.07250,-0.19080,-0.04120,130,115,117,098,083,090
10-17-2015 04:03:35.875,1500.0000,6.2200,16.3000,-0.6000,0.9000,16485,-341,-37,3,1,2,3,4,0,0,-0.05790,-0.22450,-0.05020,122,124,120,098,091,093
10-17-2015 04:03:36.375,1500.0000,6.2200,15.8000,-0.7000,1.0000,16561,-363,-47,3,1,2,3,4,0,0,-0.05170,-0.22350,-0.05190,131,127,117,099,094,088
10-17-2015 04:03:36.875,1500.0000,6.2200,15.8000,-0.7000,1.0000,16561,-363,-47,3,1,2,3,4,0,0,-0.06490,-0.21640,-0.05560,120,122,121,095,091,094
10-17-2015 04:03:37.375,1500.0000,6.2100,15.3000,-0.6000,0.7000,16497,-294,-27,3,1,2,3,4,0,0,-0.05460,-0.15230,-0.05260,121,112,120,097,075,096
10-17-2015 04:03:37.875,1500.0000,6.2100,15.3000,-0.6000,0.7000,16497,-294,-27,3,1,2,3,4,0,0,-0.06320,-0.21120,-0.05000,123,119,125,095,091,099
10-17-2015 04:03:38.375,1500.0000,6.2000,16.3000,-0.9000,0.9000,16515,-343,-118,3,1,2,3,4,0,0,-0.05770,-0.21680,-0.04540,123,121,119,099,091,093
10-17-2015 04:03:38.875,1500.0000,6.2000,16.3000,-0.9000,0.9000,16515,-343,-118,3,1,2,3,4,0,0,-0.04990,-0.18410,-0.04180,127,113,119,095,081,096
10-17-2015 04:03:39.375,1500.0000,6.2000,17.5000,-1.1000,1.1000,16837,-425,-173,3,1,2,3,4,0,0,-0.04960,-0.20130,-0.03190,123,118,115,098,088,092
10-17-2015 04:03:39.875,1500.0000,6.2000,17.5000,-1.1000,1.1000,16837,-425,-173,3,1,2,3,4,0,0,-0.04910,-0.21170,-0.02610,120,122,123,095,096,097
10-17-2015 04:03:40.375,1500.0000,6.2000,13.7000,-0.7000,0.2000,16547,-153,-50,3,1,2,3,4,0,0,-0.04120,-0.18470,-0.02650,116,117,125,094,085,099
10-17-2015 04:03:40.875,1500.0000,6.2000,13.7000,-0.7000,0.2000,16547,-153,-50,3,1,2,3,4,0,0,-0.04750,-0.18670,-0.01710,123,117,120,095,088,096
10-17-2015 04:03:41.375,1500.0000,6.2000,12.4000,-0.6000,0.2000,16533,-157,-29,3,1,2,3,4,0,0,-0.04310,-0.18600,-0.01250,114,122,128,086,094,097
10-17-2015 04:03:41.875,1500.0000,6.2000,12.4000,-0.6000,0.2000,16533,-157,-29,3,1,2,3,4,0,0,-0.04300,-0.20550,-0.01990,118,125,112,094,097,079
10-17-2015 04:03:42.375,1500.0000,6.2100,10.3000,-0.8000,0.2000,16509,-141,-72,3,1,2,3,4,0,0,-0.04740,-0.19750,-0.02380,123,120,120,090,093,088
10-17-2015 04:03:42.875,1500.0000,6.2100,10.3000,-0.8000,0.2000,16509,-141,-72,3,1,2,3,4,0,0,-0.04140,-0.21700,-0.02500,119,123,125,093,095,097
10-17-2015 04:03:43.375,1500.0000,6.2200,9.1000,-0.7000,0.1000,16525,-108,-60,3,1,2,3,4,0,0,-0.03890,-0.21520,-0.04140,113,126,115,092,096,092
10-17-2015 04:03:43.875,1500.0000,6.2200,9.1000,-0.7000,0.1000,16525,-108,-60,3,1,2,3,4,0,0,-0.05070,-0.20610,-0.03840,122,123,128,093,096,098
10-17-2015 04:03:44.375,1500.0000,6.2100,8.4000,-0.3000,0.0000,16523,-48,66,3,1,2,3,4,0,0,-0.04410,-0.20600,-0.04910,113,123,118,084,097,094
10-17-2015 04:03:44.875,1500.0000,6.2100,8.4000,-0.3000,0.0000,16523,-48,66,3,1,2,3,4,0,0,-0.06130,-0.19980,-0.05320,115,119,123,089,080,098
10-17-2015 04:03:45.375,1500.0000,6.2000,10.1000,-0.6000,0.2000,16483,-137,-12,3,1,2,3,4,0,0,-0.06900,-0.18750,-0.05900,122,116,115,096,084,077
10-17-2015 04:03:45.875,1500.0000,6.2000,10.1000,-0.6000,0.2000,16483,-137,-12,3,1,2,3,4,0,0,-0.06870,-0.21750,-0.06320,113,116,118,086,089,095
10-17-2015 04:03:46.375,1500.0000,6.2000,10.0000,-0.7000,0.3000,16521,-183,-56,3,1,2,3,4,0,0,-0.06990,-0.19900,-0.05960,125,116,124,099,081,099
10-17-2015 04:03:46.875,1500.0000,6.2000,10.0000,-0.7000,0.3000,16521,-183,-56,3,1,2,3,4,0,0,-0.07390,-0.23890,-0.06000,122,121,123,097,094,097
10-17-2015 04:03:47.375,1500.0000,6.1900,9.8000,-0.7000,0.4000,16539,-193,-39,3,1,2,3,4,0,0,-0.07240,-0.22480,-0.06250,123,123,117,098,092,096
10-17-2015 04:03:47.875,1500.0000,6.1900,9.8000,-0.7000,0.4000,16539,-193,-39,3,1,2,3,4,0,0,-0.06670,-0.17820,-0.06450,129,114,128,099,078,098
10-17-2015 04:03:48.375,1500.0000,6.2000,12.5000,-0.6000,0.6000,16507,-272,-22,3,1,2,3,4,0,0,-0.07290,-0.19100,-0.05240,116,116,119,090,086,093
10-17-2015 04:03:48.875,1500.0000,6.2000,12.5000,-0.6000,0.6000,16507,-272,-22,3,1,2,3,4,0,0,-0.06770,-0.19340,-0.05590,122,117,117,099,074,088
10-17-2015 04:03:49.375,1500.0000,6.2100,12.4000,-0.9000,0.0000,16523,-98,-102,3,1,2,3,4,0,0,-0.06270,-0.20490,-0.05350,119,120,117,096,082,090
10-17-2015 04:03:49.875,1500.0000,6.2100,12.4000,-0.9000,0.0000,16523,-98,-102,3,1,2,3,4,0,0,-0.05820,-0.21930,-0.05220,124,124,124,095,094,096
10-17-2015 04:03:50.375,1500.0000,6.2100,16.7000,-0.8000,0.6000,16547,-256,-79,3,1,2,3,4,0,0,-0.05600,-0.22110,-0.03890,130,126,119,099,097,097
10-17-2015 04:03:50.875,1500.0000,6.2100,16.7000,-0.8000,0.6000,16547,-256,-79,3,1,2,3,4,0,0,-0.05990,-0.20130,-0.04020,123,118,118,092,082,094
10-17-2015 04:03:51.375,1500.0000,6.2100,17.2000,-0.7000,0.7000,16511,-286,-58,3,1,2,3,4,0,0,-0.05870,-0.20230,-0.04690,122,117,117,098,085,090
10-17-2015 04:03:51.875,1500.0000,6.2100,17.2000,-0.7000,0.7000,16511,-286,-58,3,1,2,3,4,0,0,-0.05460,-0.18780,-0.04020,123,114,126,096,086,099
10-17-2015 04:03:52.375,1500.0000,6.2100,17.6000,-1.0000,0.6000,16529,-256,-131,3,1,2,3,4,0,0,-0.04500,-0.21430,-0.04680,124,121,122,098,093,096
10-17-2015 04:03:52.875,1500.0000,6.2100,17.6000,-1.0000,0.6000,16529,-256,-131,3,1,2,3,4,0,0,-0.05250,-0.15190,-0.04030,122,112,115,096,074,090
10-17-2015 04:03:53.375,1500.0000,6.2300,19.2000,-0.7000,0.5000,16535,-219,-50,3,1,2,3,4,0,0,-0.05390,-0.20620,-0.03630,123,121,120,098,092,094
10-17-2015 04:03:53.875,1500.0000,6.2300,19.2000,-0.7000,0.5000,16535,-219,-50,3,1,2,3,4,0,0,-0.06380,-0.20300,-0.03350,115,120,111,088,093,078
10-17-2015 04:03:54.375,1500.0000,6.2200,15.5000,-0.5000,-0.1000,16501,-35,-2,3,1,2,3,4,0,0,-0.06650,-0.18760,-0.04200,120,115,119,097,085,095
10-17-2015 04:03:54.875,1500.0000,6.2200,15.5000,-0.5000,-0.1000,16501,-35,-2,3,1,2,3,4,0,0,-0.06150,-0.20010,-0.02940,127,118,119,098,091,089
10-17-2015 04:03:55.375,1500.0000,6.2200,15.9000,-0.7000,0.0000,16501,-50,-66,3,1,2,3,4,0,0,-0.04820,-0.21120,-0.03290,119,118,111,094,091,084
10-17-2015 04:03:55.875,1500.0000,6.2200,15.9000,-0.7000,0.0000,16501,-50,-66,3,1,2,3,4,0,0,-0.05130,-0.17960,-0.02680,119,117,117,094,078,094
10-17-2015 04:03:56.375,1500.0000,6.2300,18.1000,-0.5000,0.7000,16555,-292,0,3,1,2,3,4,0,0,-0.04440,-0.20670,-0.03030,120,122,124,097,088,099
10-17-2015 04:03:56.875,1500.0000,6.2300,18.1000,-0.5000,0.7000,16555,-292,0,3,1,2,3,4,0,0,-0.05390,-0.16470,-0.03320,116,113,116,096,086,090
10-17-2015 04:03:57.375,1500.0000,6.2100,17.1000,-0.4000,0.2000,16463,-132,18,3,1,2,3,4,0,0,-0.04750,-0.20320,-0.03490,112,121,122,086,093,097
10-17-2015 04:03:57.875,1500.0000,6.2100,17.1000,-0.4000,0.2000,16463,-132,18,3,1,2,3,4,0,0,-0.05330,-0.19330,-0.03970,114,118,125,092,089,097
10-17-2015 04:03:58.375,1500.0000,6.2000,18.1000,-0.8000,0.4000,16595,-209,-95,3,1,2,3,4,0,0,-0.05880,-0.23050,-0.03940,116,124,123,093,096,099
10-17-2015 04:03:58.875,1500.0000,6.2000,18.1000,-0.8000,0.4000,16595,-209,-95,3,1,2,3,4,0,0,-0.04690,-0.20470,-0.04370,123,115,120,096,087,095
10-17-2015 04:03:59.375,1500.0000,6.2100,19.3000,-0.7000,0.7000,16531,-288,-64,3,1,2,3,4,0,0,-0.05150,-0.22590,-0.04720,114,128,116,096,097,092
10-17-2015 04:03:59.875,1500.0000,6.2100,19.3000,-0.7000,0.7000,16531,-288,-64,3,1,2,3,4,0,0,-0.05870,-0.19530,-0.04910,117,122,122,093,095,097
10-17-2015 04:04:00.375,1500.0000,6.2000,22.4000,-0.6000,1.1000,16549,-411,-14,3,1,2,3,4,0,0,-0.06260,-0.19850,-0.04620,117,116,115,094,089,092
10-17-2015 04:04:00.875,1500.0000,6.2000,22.4000,-0.6000,1.1000,16549,-411,-14,3,1,2,3,4,0,0,-0.07140,-0.20780,-0.05730,130,118,121,100,080,096
10-17-2015 04:04:01.375,1500.0000,6.2000,22.8000,-1.2000,1.4000,16541,-490,-200,3,1,2,3,4,0,0,-0.06630,-1.23740,-0.05360,116,111,123,092,076,098
10-17-2015 04:04:01.875,1500.0000,6.2000,22.8000,-1.2000,1.4000,16541,-490,-200,3,1,2,3,4,0,0,-0.07290,-0.22350,-0.05200,130,120,117,098,089,091
10-17-2015 04:04:02.375,1500.0000,6.2000,20.4000,-0.9000,0.3000,16561,-179,-108,3,1,2,3,4,0,0,-0.07410,-1.26050,-0.06410,125,112,121,096,076,094
10-17-2015 04:04:02.875,1500.0000,6.2000,20.4000,-0.9000,0.3000,16561,-179,-108,3,1,2,3,4,0,0,-0.07050,-0.22800,-0.06200,115,123,127,086,092,094
10-17-2015 04:04:03.375,1500.0000,6.1900,21.6000,-0.5000,0.8000,16533,-306,0,3,1,2,3,4,0,0,-0.07570,-0.22290,-0.06490,114,125,120,095,096,094
10-17-2015 04:04:03.875,1500.0000,6.1900,21.6000,-0.5000,0.8000,16533,-306,0,3,1,2,3,4,0,0,-0.06540,-0.21760,-0.06240,120,119,124,096,090,098
10-17-2015 04:04:04.375,1500.0000,6.1900,25.2000,-1.0000,1.4000,16509,-502,-129,3,1,2,3,4,0,0,-0.07500,-0.22210,-0.04490,118,121,115,095,092,084
10-17-2015 04:04:04.875,1500.0000,6.1900,25.2000,-1.0000,1.4000,16509,-502,-129,3,1,2,3,4,0,0,-0.07210,-0.20530,-0.04560,120,116,117,096,086,090
10-17-2015 04:04:05.375,1500.0000,6.2000,24.8000,-1.2000,0.7000,16525,-274,-193,3,1,2,3,4,0,0,-0.06340,-0.22770,-0.05110,123,116,126,094,091,097
10-17-2015 04:04:05.875,1500.0000,6.2000,24.8000,-1.2000,0.7000,16525,-274,-193,3,1,2,3,4,0,0,-0.06670,-0.22070,-0.04870,122,118,124,097,092,096
10-17-2015 04:04:06.375,1500.0000,6.2000,23.2000,-0.6000,0.0000,16553,-80,-27,3,1,2,3,4,0,0,-0.07040,-0.19870,-0.05610,115,118,114,094,089,089
10-17-2015 04:04:06.875,1500.0000,6.2000,23.2000,-0.6000,0.0000,16553,-80,-27,3,1,2,3,4,0,0,-0.06520,-0.20830,-0.05590,118,128,123,086,097,099
10-17-2015 04:04:07.375,1500.0000,6.2000,24.0000,-0.9000,0.3000,16513,-171,-116,3,1,2,3,4,0,0,-0.07890,-0.19780,-0.05260,122,119,118,091,089,096
10-17-2015 04:04:07.875,1500.0000,6.2000,24.0000,-0.9000,0.3000,16513,-171,-116,3,1,2,3,4,0,0,-0.07330,-0.20100,-0.05080,119,116,117,097,082,094
10-17-2015 04:04:08.375,1500.0000,6.2000,23.9000,-0.9000,0.7000,16517,-300,-102,3,1,2,3,4,0,0,-0.07570,-0.21210,-0.05320,128,119,120,099,092,095
10-17-2015 04:04:08.875,1500.0000,6.2000,23.9000,-0.9000,0.7000,16517,-300,-102,3,1,2,3,4,0,0,-0.06510,-0.20400,-0.06000,116,117,119,090,085,096
10-17-2015 04:04:09.375,1500.0000,6.2000,25.3000,-0.8000,0.7000,16543,-276,-72,3,1,2,3,4,0,0,-0.07420,-0.22700,-0.06570,123,118,118,092,094,098
10-17-2015 04:04:09.875,1500.0000,6.2000,25.3000,-0.8000,0.7000,16543,-276,-72,3,1,2,3,4,0,0,-0.07400,-0.20720,-0.06680,122,114,112,098,081,089
10-17-2015 04:04:10.375,1500.0000,6.2000,25.5000,-0.6000,0.1000,16491,-116,-33,3,1,2,3,4,0,0,-0.07710,-0.20350,-0.06240,123,115,116,099,088,088
10-17-2015 04:04:10.875,1500.0000,6.2000,25.5000,-0.6000,0.1000,16491,-116,-33,3,1,2,3,4,0,0,-0.07710,-0.23360,-0.06100,122,109,116,096,067,096
10-17-2015 04:04:11.375,1500.0000,6.2000,25.3000,-0.9000,0.1000,16613,-128,-106,3,1,2,3,4,0,0,-0.08510,-0.21370,-0.06310,117,116,125,094,084,097
10-17-2015 04:04:11.875,1500.0000,6.2000,25.3000,-0.9000,0.1000,16613,-128,-106,3,1,2,3,4,0,0,-0.07670,-0.23900,-0.05880,122,133,115,098,098,093
10-17-2015 04:04:12.375,1500.0000,6.2000,27.8000,-0.9000,1.2000,16533,-446,-95,3,1,2,3,4,0,0,-0.07830,-0.18890,-0.06130,121,115,125,098,077,085
10-17-2015 04:04:12.875,1500.0000,6.2000,27.8000,-0.9000,1.2000,16533,-446,-95,3,1,2,3,4,0,0,-0.07770,-0.23160,-0.06140,121,120,125,099,092,099
10-17-2015 04:04:13.375,1500.0000,6.2000,26.1000,-0.8000,0.6000,16523,-262,-70,3,1,2,3,4,0,0,-0.08100,-1.25980,-0.06680,123,115,119,098,088,096
10-17-2015 04:04:13.875,1500.0000,6.2000,26.1000,-0.8000,0.6000,16523,-262,-70,3,1,2,3,4,0,0,-0.08290,-0.22440,-0.06380,120,118,121,097,089,097
10-17-2015 04:04:14.375,1500.0000,6.1900,26.4000,-1.0000,0.6000,16535,-250,-141,3,1,2,3,4,0,0,-0.07860,-0.20320,-0.06930,121,115,123,096,088,096
10-17-2015 04:04:14.875,1500.0000,6.1900,26.4000,-1.0000,0.6000,16535,-250,-141,3,1,2,3,4,0,0,-0.07580,-0.19230,-0.06100,122,113,129,097,081,099
10-17-2015 04:04:15.375,1500.0000,6.1900,27.8000,-0.9000,0.8000,16517,-320,-112,3,1,2,3,4,0,0,-0.07680,-1.27650,-0.00710,118,116,142,097,087,100
10-17-2015 04:04:15.875,1500.0000,6.1900,27.8000,-0.9000,0.8000,16517,-320,-112,3,1,2,3,4,0,0,-0.08040,-1.23330,-0.05080,123,110,120,098,080,097
10-17-2015 04:04:16.375,1500.0000,6.1900,28.6000,-1.0000,0.6000,16553,-264,-143,3,1,2,3,4,0,0,-0.07390,-0.21470,-0.05360,119,118,122,096,089,092
10-17-2015 04:04:16.875,1500.0000,6.1900,28.6000,-1.0000,0.6000,16553,-264,-143,3,1,2,3,4,0,0,-0.07560,-0.22140,-0.05790,119,121,123,094,093,096
10-17-2015 04:04:17.375,1500.0000,6.1900,29.5000,-1.0000,0.7000,16643,-290,-137,3,1,2,3,4,0,0,-0.07530,-0.22980,-0.04790,117,125,121,093,097,098
10-17-2015 04:04:17.875,1500.0000,6.1900,29.5000,-1.0000,0.7000,16643,-290,-137,3,1,2,3,4,0,0,-0.07200,-0.21570,-0.05400,121,117,120,094,088,097
10-17-2015 04:04:18.375,1500.0000,6.2000,27.3000,-0.7000,0.3000,16505,-183,-45,3,1,2,3,4,0,0,-0.07510,-0.20680,-0.05910,114,117,117,094,088,084
10-17-2015 04:04:18.875,1500.0000,6.2000,27.3000,-0.7000,0.3000,16505,-183,-45,3,1,2,3,4,0,0,-0.07420,-0.21880,-0.05950,118,115,120,087,082,097
10-17-2015 04:04:19.375,1500.0000,6.1800,27.5000,-0.8000,0.6000,16545,-256,-72,3,1,2,3,4,0,0,-0.08740,-0.21700,-0.05090,121,121,120,097,095,095
10-17-2015 04:04:19.875,1500.0000,6.1800,27.5000,-0.8000,0.6000,16545,-256,-72,3,1,2,3,4,0,0,-0.07790,-0.19600,-0.04830,127,116,121,093,079,097
10-17-2015 04:04:20.375,1500.0000,6.1900,27.4000,-0.9000,1.3000,16501,-456,-110,3,1,2,3,4,0,0,-0.08180,-0.22880,-0.05830,121,119,121,089,092,095
10-17-2015 04:04:20.875,1500.0000,6.1900,27.4000,-0.9000,1.3000,16501,-456,-110,3,1,2,3,4,0,0,-0.08840,-0.24630,-0.05060,122,139,119,098,099,096
10-17-2015 04:04:21.375,1500.0000,6.1800,23.1000,-1.1000,0.1000,16545,-110,-172,3,1,2,3,4,0,0,-0.09100,-0.22300,-0.05790,118,116,121,094,083,098
10-17-2015 04:04:21.875,1500.0000,6.1800,23.1000,-1.1000,0.1000,16545,-110,-172,3,1,2,3,4,0,0,-0.08180,-0.22250,-0.06210,115,119,121,090,088,096
10-17-2015 04:04:22.375,1500.0000,6.1700,22.0000,-0.7000,0.2000,16545,-132,-56,3,1,2,3,4,0,0,-0.07900,-0.22880,-0.06500,127,121,117,098,094,088
10-17-2015 04:04:22.875,1500.0000,6.1700,22.0000,-0.7000,0.2000,16545,-132,-56,3,1,2,3,4,0,0,-0.07880,-0.21880,-0.06820,123,117,122,097,085,097
10-17-2015 04:04:23.375,1500.0000,6.1600,23.9000,-0.5000,1.3000,16477,-462,14,3,1,2,3,4,0,0,-0.08780,-0.22130,-0.05320,117,121,126,093,090,097
10-17-2015 04:04:23.875,1500.0000,6.1600,23.9000,-0.5000,1.3000,16477,-462,14,3,1,2,3,4,0,0,-0.10070,-0.22330,-0.06330,119,123,122,096,090,094
10-17-2015 04:04:24.375,1500.0000,6.1700,21.9000,-1.0000,0.8000,16493,-304,-147,3,1,2,3,4,0,0,-0.08100,-0.22470,-0.07040,113,115,116,091,089,089
10-17-2015 04:04:24.875,1500.0000,6.1700,21.9000,-1.0000,0.8000,16493,-304,-147,3,1,2,3,4,0,0,-0.08000,-0.23560,-0.07470,115,125,119,089,096,087
10-17-2015 04:04:25.375,1500.0000,6.1600,20.7000,-0.8000,0.0000,16531,-66,-72,3,1,2,3,4,0,0,-0.06160,-0.23290,-0.07410,114,121,122,088,092,095
10-17-2015 04:04:25.875,1500.0000,6.1600,20.7000,-0.8000,0.0000,16531,-66,-72,3,1,2,3,4,0,0,-0.08270,-0.22540,-0.07190,122,120,116,096,093,084
10-17-2015 04:04:26.375,1500.0000,6.1600,26.4000,-0.8000,1.4000,16531,-492,-83,3,1,2,3,4,0,0,-0.07890,-0.22930,-0.06640,120,125,128,093,097,099
10-17-2015 04:04:26.875,1500.0000,6.1600,26.4000,-0.8000,1.4000,16531,-492,-83,3,1,2,3,4,0,0,-0.07360,-0.21080,-0.07230,124,117,122,092,083,095
10-17-2015 04:04:27.375,1500.0000,6.1500,25.4000,-1.1000,0.8000,16565,-320,-164,3,1,2,3,4,0,0,-0.09480,-0.20630,-0.07550,121,116,132,095,087,099
10-17-2015 04:04:27.875,1500.0000,6.1500,25.4000,-1.1000,0.8000,16565,-320,-164,3,1,2,3,4,0,0,-0.08360,-0.21130,-0.06670,118,119,138,097,081,100
10-17-2015 04:04:28.375,1500.0000,6.1600,26.2000,-1.0000,0.6000,16519,-268,-133,3,1,2,3,4,0,0,-0.09400,-0.23630,-0.06640,123,120,122,089,083,096
10-17-2015 04:04:28.875,1500.0000,6.1600,26.2000,-1.0000,0.6000,16519,-268,-133,3,1,2,3,4,0,0,-0.08610,-0.22330,-0.07240,119,118,120,096,090,093
10-17-2015 04:04:29.375,1500.0000,6.1700,25.6000,-0.9000,-0.2000,16525,6,-118,3,1,2,3,4,0,0,-0.07410,-1.28000,-0.06660,120,113,121,096,086,095
10-17-2015 04:04:29.875,1500.0000,6.1700,25.6000,-0.9000,-0.2000,16525,6,-118,3,1,2,3,4,0,0,-0.06830,-0.22680,-0.05960,122,119,122,094,093,097
10-17-2015 04:04:30.375,1500.0000,6.1700,29.4000,-0.8000,0.7000,16519,-276,-89,3,1,2,3,4,0,0,-0.07520,-0.21160,-0.05870,121,121,129,097,086,099
10-17-2015 04:04:30.875,1500.0000,6.1700,29.4000,-0.8000,0.7000,16519,-276,-89,3,1,2,3,4,0,0,-0.07230,-0.19560,-0.04730,118,116,120,094,079,092
10-17-2015 04:04:31.375,1500.0000,6.1700,31.0000,-0.9000,1.1000,16483,-393,-123,3,1,2,3,4,0,0,-0.06860,-0.19570,-0.04660,118,115,117,098,087,094
10-17-2015 04:04:31.875,1500.0000,6.1700,31.0000,-0.9000,1.1000,16483,-393,-123,3,1,2,3,4,0,0,-0.06700,-0.19920,-0.03960,117,118,122,096,088,096
10-17-2015 04:04:32.375,1500.0000,6.1800,28.4000,-0.8000,0.7000,16537,-290,-85,3,1,2,3,4,0,0,-0.07170,-0.24030,-0.04630,115,105,122,087,078,097
10-17-2015 04:04:32.875,1500.0000,6.1800,28.4000,-0.8000,0.7000,16537,-290,-85,3,1,2,3,4,0,0,-0.06490,-0.22380,-0.03840,118,119,121,095,094,098
10-17-2015 04:04:33.375,1500.0000,6.1800,28.4000,-0.7000,0.8000,16515,-324,-50,3,1,2,3,4,0,0,-0.06920,-0.22270,-0.04620,117,120,132,089,093,099
10-17-2015 04:04:33.875,1500.0000,6.1800,28.4000,-0.7000,0.8000,16515,-324,-50,3,1,2,3,4,0,0,-0.07460,-0.17730,-0.04540,117,112,125,093,082,099
10-17-2015 04:04:34.375,1500.0000,6.1800,24.8000,-0.8000,0.1000,16495,-106,-87,3,1,2,3,4,0,0,-0.07610,-0.22620,-0.05810,120,122,124,096,096,097
10-17-2015 04:04:34.875,1500.0000,6.1800,24.8000,-0.8000,0.1000,16495,-106,-87,3,1,2,3,4,0,0,-0.07750,-0.23220,-0.05120,120,123,114,093,095,090
10-17-2015 04:04:35.375,1500.0000,6.1700,25.3000,-1.0000,0.8000,16521,-308,-131,3,1,2,3,4,0,0,-0.08360,-0.22560,-0.05380,118,121,123,096,094,097
10-17-2015 04:04:35.875,1500.0000,6.1700,25.3000,-1.0000,0.8000,16521,-308,-131,3,1,2,3,4,0,0,-0.08090,-1.24540,-0.06170,114,114,117,088,092,095
10-17-2015 04:04:36.375,1500.0000,6.1700,25.5000,-0.7000,1.1000,16549,-407,-66,3,1,2,3,4,0,0,-0.08020,-0.20300,-0.04880,128,113,117,099,085,094
10-17-2015 04:04:36.875,1500.0000,6.1700,25.5000,-0.7000,1.1000,16549,-407,-66,3,1,2,3,4,0,0,-0.07990,-0.23120,-0.06490,120,121,122,094,093,095
10-17-2015 04:04:37.375,1500.0000,6.1600,22.6000,-0.7000,0.0000,16507,-92,-41,3,1,2,3,4,0,0,-0.07990,-0.23180,-0.06570,115,122,119,086,093,098
10-17-2015 04:04:37.875,1500.0000,6.1600,22.6000,-0.7000,0.0000,16507,-92,-41,3,1,2,3,4,0,0,-0.08680,-0.22980,-0.05910,120,122,119,095,089,091
10-17-2015 04:04:38.375,1500.0000,6.1600,21.7000,-0.8000,0.0000,16479,-100,-68,3,1,2,3,4,0,0,-0.08090,-0.24060,-0.06480,126,118,116,099,090,087
10-17-2015 04:04:38.875,1500.0000,6.1600,21.7000,-0.8000,0.0000,16479,-100,-68,3,1,2,3,4,0,0,-0.07510,-0.20260,-0.06740,116,115,123,084,076,094
10-17-2015 04:04:39.375,1500.0000,6.1600,24.4000,-0.7000,0.8000,16535,-322,-56,3,1,2,3,4,0,0,-0.06770,-0.20620,-0.05810,117,117,122,088,075,097
10-17-2015 04:04:39.875,1500.0000,6.1600,24.4000,-0.7000,0.8000,16535,-322,-56,3,1,2,3,4,0,0,-0.08090,-0.21320,-0.05220,125,118,122,095,088,096
10-17-2015 04:04:40.375,1500.0000,6.1600,24.4000,-0.7000,0.7000,16531,-300,-39,3,1,2,3,4,0,0,-0.06640,-0.20380,-0.05780,117,121,126,090,092,098
10-17-2015 04:04:40.875,1500.0000,6.1600,24.4000,-0.7000,0.7000,16531,-300,-39,3,1,2,3,4,0,0,-0.06620,-0.20860,-0.05150,114,119,119,089,085,091
10-17-2015 04:04:41.375,1500.0000,6.1600,23.4000,-0.9000,0.0000,16517,-64,-116,3,1,2,3,4,0,0,-0.06500,-0.21850,-0.04810,121,118,121,093,088,097
10-17-2015 04:04:41.875,1500.0000,6.1600,23.4000,-0.9000,0.0000,16517,-64,-116,3,1,2,3,4,0,0,-0.05830,-0.21830,-0.03910,122,117,119,096,089,090
